id,createAt,payload,RIGHT,LEFT,temperature,ON/OFF
message_298601ad-ad2e-4594-a018-0efa31f08061,2023-02-10 18:43:17:234,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_bfbc8231-dc7b-43b4-85b4-7e267a37d09a,2023-02-10 18:44:17:237,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_dc51f859-ae51-4d75-b6bd-44d24628af0c,2023-02-10 18:45:17:231,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_7782d9b4-2242-472c-aac4-5f98f0634b8b,2023-02-10 18:46:17:239,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_4a7bd768-b6cb-46d4-b541-ebd1040eb662,2023-02-10 18:47:17:215,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_ac7cc7ed-527d-4140-9161-8b2eebe01b04,2023-02-10 18:48:17:214,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_ee6a66ac-194f-440f-af7e-35e9c689e6ec,2023-02-10 18:49:17:213,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_5b42a52f-29a0-48a1-a1d5-27a22a3eecfc,2023-02-10 18:50:17:210,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_912b6cd6-f209-40bf-977f-5b924df03fef,2023-02-10 18:51:17:208,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_20105f74-ef2b-4381-b208-8ebe522c9a1d,2023-02-10 18:52:17:214,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_517b1907-4535-4d32-b3ea-bec28a85c830,2023-02-10 18:53:17:214,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_bb425568-2ca6-4f30-9f58-2954661e7b28,2023-02-10 18:54:17:216,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_5a9484f2-78d7-439f-8fc7-633b200011ae,2023-02-10 18:55:17:221,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_a7d2d8d3-73fc-46f3-8ec7-38d87ba4cff4,2023-02-10 18:56:17:214,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_31cfb960-3150-4e6a-97a8-7505547b1d79,2023-02-10 18:57:17:211,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_ffa3e849-fbb9-442d-8181-72381996e3d9,2023-02-10 18:58:17:213,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_f724d4e4-74a5-4b8f-9e28-d03b21c76be5,2023-02-10 18:59:17:217,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_ecd0daa6-e1de-452c-b169-adb6c2c55bd6,2023-02-10 19:00:17:216,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_5042d31d-52b7-4a22-be78-a7824ac848c5,2023-02-10 19:01:17:184,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_bb9607b1-835b-4683-a398-a47b8b79e2e3,2023-02-10 19:02:17:189,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_d641c7de-9965-4b4a-841f-982b6bd52820,2023-02-10 19:03:17:197,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_473a9f24-d266-4546-9f7b-c00419e9c008,2023-02-10 19:04:17:194,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_aa663e64-bb29-4f56-b7cd-5451add7840f,2023-02-10 19:05:17:198,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_d09515b1-39d0-44af-bd37-d18e5a1827d2,2023-02-10 19:06:17:187,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_6fe75c67-1f1c-40bf-895f-7edc3c08fb7c,2023-02-10 19:07:17:187,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_d6dde0ef-93e3-49f5-b674-5f3fbed44efb,2023-02-10 19:08:17:193,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_393efb49-fff6-4d39-8f9e-588ca25e34d3,2023-02-10 19:09:17:183,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_afa12e11-cdb5-4253-b4ee-637ddd52d289,2023-02-10 19:10:17:186,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_c55d276c-0a15-443a-92c7-4d54ab9409fb,2023-02-10 19:11:17:189,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_d40a2b24-7eae-45c0-9756-6a5597bea89b,2023-02-10 19:12:17:190,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_8e4c8255-fd42-4ddc-94c9-24e32ba0e097,2023-02-10 19:13:17:185,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_d4869ca2-3724-4aad-b525-838a1d8e7b4f,2023-02-10 19:14:17:185,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_91b4ac34-421e-4d5b-8ea5-d6347732092d,2023-02-10 19:15:17:180,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_f0367f2b-3fa1-4fd2-a06c-d58ae92e3139,2023-02-10 19:16:17:186,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_43777baf-3d10-4b4f-b684-b12958860b9f,2023-02-10 19:17:17:182,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_d1cab924-8224-4b03-939e-bc8bd95400b9,2023-02-10 19:18:17:179,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_4ad3913f-5f43-4851-8613-c69affc0ecab,2023-02-10 19:19:17:180,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_d450e45d-0fc0-46e7-9a08-af7fc09ca691,2023-02-10 19:20:17:180,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_7a2a1658-3a0a-4986-ac30-37492d5768d0,2023-02-10 19:21:17:176,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_035c8935-fe15-4bbb-b317-fa15300f9a09,2023-02-10 19:22:17:180,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_75070ed9-4374-486e-9d03-7a7cb54ae007,2023-02-10 19:23:17:177,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_3c83ddb5-6387-4ecc-8ea2-cfc61709dd49,2023-02-10 19:24:17:179,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_93baa3fe-68cf-4eda-a5fc-6a9cb29366a7,2023-02-10 19:25:17:175,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_d3b5d7db-89bb-4b1e-b181-a076bdae7a5d,2023-02-10 19:26:17:185,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_de5d9b1d-0be0-499e-a0b4-38c78ad086c0,2023-02-10 19:27:17:180,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_ab951957-dde2-453a-a59a-1df27e8865e1,2023-02-10 19:28:17:175,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_6316f0aa-5476-41d3-9c4f-b04a28bf3061,2023-02-10 19:29:17:173,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_1f01097a-ce22-4da5-9a2e-a9bb0fadd8d4,2023-02-10 19:30:17:180,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_a4f2df9e-1b4e-4490-8f98-d533cbed2f70,2023-02-10 19:31:17:161,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_9f79790a-0725-4d10-9e81-4c021f78b4c7,2023-02-10 19:32:17:157,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_fbd8fc0e-900c-477b-b49b-ef45bd4805a0,2023-02-10 19:33:17:158,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_394443e0-3605-4b0c-bf59-83e0a2e30599,2023-02-10 19:34:17:158,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_70181dad-3863-4293-9884-37a1d2ee1727,2023-02-10 19:35:17:155,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_8c261fe6-198e-4231-8a19-58a8054ffa77,2023-02-10 19:36:17:156,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_e8184f23-d013-4a2f-b783-7321ca9064c5,2023-02-10 19:37:17:156,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_87a6d636-cd7a-4997-860f-92a1a674b07e,2023-02-10 19:38:17:217,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_ce46325b-2637-44b7-a41d-5c65e4020138,2023-02-10 19:39:17:155,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_15b7ec40-ad01-4131-9fb8-85849863693b,2023-02-10 19:40:17:154,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_92b2794d-e00f-4c11-8a35-27998663b4bb,2023-02-10 19:41:17:163,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_9aa330a6-0892-44f7-b2e1-c90a233f1e9e,2023-02-10 19:42:17:155,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_d94ee89f-d91c-43a3-a68f-79a61c977ddb,2023-02-10 19:43:17:153,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_8c80733a-7872-499c-9b65-5c7b380bfbfe,2023-02-10 19:44:17:155,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_a4194a60-b2d1-4918-8b7e-f0e27d2dc057,2023-02-10 19:45:17:150,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_d307eec2-96c2-4cff-9c1a-3c025ed018a6,2023-02-10 19:46:17:175,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_60aa81a4-c1b4-47d4-abeb-ea3f8017e76e,2023-02-10 19:47:17:153,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_7b32ec40-1953-4e02-bc0c-325f17d4f70f,2023-02-10 19:48:17:152,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_6b9f3d3c-0ba3-4200-81b9-332d5a527d45,2023-02-10 19:49:17:157,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_f9da2d0b-ad9f-4b9a-8c90-d06768aa13e7,2023-02-10 19:50:17:153,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_f57840f2-4b53-4091-97e8-0d31a9ef46cc,2023-02-10 19:51:17:153,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_9668b7ce-f2a2-42d8-822d-5b6f25983eae,2023-02-10 19:52:17:155,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_50117a58-12a0-4c1b-b1ab-e23440380a3a,2023-02-10 19:53:17:149,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_65dfccf5-d4e8-4005-932b-c5552a232a13,2023-02-10 19:54:17:154,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_711bf9e3-1274-4c69-a7f2-8fc23afd3df0,2023-02-10 19:55:17:189,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_ad7c12ff-ed92-46e9-b268-cf74a25da0ec,2023-02-10 19:56:17:157,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_0a537af4-b710-442c-b0fd-5b68b38e3b37,2023-02-10 19:57:17:256,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_3f657be6-3f56-42d6-9987-fe1340edeeee,2023-02-10 19:58:17:151,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_229a9a5c-d3a3-4828-a2af-3c620242924b,2023-02-10 19:59:17:151,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_645cde47-2d8d-4ed9-ad8b-92b55dba7fad,2023-02-10 20:00:17:158,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_9a0fa317-887d-4a48-8caf-be3d768cc624,2023-02-10 20:01:17:148,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_d5ef89b3-f1b1-44f2-8fa4-36d0fbc926a1,2023-02-10 20:02:17:153,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_08439a4b-0b9a-4616-b043-1b773dfca443,2023-02-10 20:03:17:149,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_fbc81092-b7a0-422f-82d9-ee933a683360,2023-02-10 20:04:17:155,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_3530b87d-54a1-46e1-9da4-90b42ad5a520,2023-02-10 20:05:17:152,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_3cff7544-c142-4924-8ae2-92494269397c,2023-02-10 20:06:17:148,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_e0990514-0eca-40ee-bd6a-dc7e8fcf797a,2023-02-10 20:07:17:133,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_41447ebc-e644-4c9d-b389-fe17f039cd13,2023-02-10 20:08:17:131,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_a06bc548-85b4-4cf2-88ff-0697706f738a,2023-02-10 20:09:17:127,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_c36444d9-d63a-4575-874d-c083ca52d8b3,2023-02-10 20:10:17:129,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_935a2150-d353-4c62-8022-239517e9103e,2023-02-10 20:11:17:138,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_b524b6dd-25db-46bc-a7b0-76432f440bb5,2023-02-10 20:12:17:133,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_903d0d9a-8d54-474a-a1ed-98b74a3db623,2023-02-10 20:13:17:130,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_d3d25a48-334b-4d60-bad5-8ca75136306d,2023-02-10 20:14:17:131,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_63cf0785-6a78-485f-b862-ee7cf1d68564,2023-02-10 20:15:17:133,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_a9afb57f-ae78-4ca0-9d98-94b97d954263,2023-02-10 20:16:17:132,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_9f6cf7a3-fa4e-48ae-b70a-f3e4f5f49a5f,2023-02-10 20:17:17:129,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_a06903c0-bd66-4b58-b26c-66df6a903c4c,2023-02-10 20:18:17:134,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_a12e5c1e-3df3-4305-a574-df8fadf0dc95,2023-02-10 20:19:17:131,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_76f2aef1-ce30-44f6-ae98-222f1300a351,2023-02-10 20:20:17:131,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_569907a4-8e2b-443a-96c9-1cf069f0885f,2023-02-10 20:21:17:134,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_9d793c78-ae65-4166-93ee-5b36344c0740,2023-02-10 20:22:17:130,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_41fe9405-cf8d-4b8b-a178-1c65b97766e5,2023-02-10 20:23:17:130,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_f67f6044-3d9f-4881-9915-4f73154426d7,2023-02-10 20:24:17:130,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_f15d3895-0194-4f27-b18a-71fe07e8052f,2023-02-10 20:25:17:133,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_166ffcc3-b514-47ee-a4d9-a096479838c5,2023-02-10 20:26:17:132,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_bafe5706-34bf-4e45-b8e1-bf37fe0754dc,2023-02-10 20:27:17:132,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_49a65a16-298d-45fe-9274-8b64fedf20f7,2023-02-10 20:28:17:141,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_2b41cd21-6213-47d8-b4ac-b6f6bcd2df0e,2023-02-10 20:29:17:128,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_700cf5af-9dfe-4024-abcd-b0dd6797c2d7,2023-02-10 20:30:17:136,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_e57e2e83-3d99-47d9-953f-e5a594234f1b,2023-02-10 20:31:17:128,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_a67df5bd-ef9d-4451-96df-30e788ab6e03,2023-02-10 20:32:17:128,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_237fa92e-24b3-463f-b764-19b2d005c912,2023-02-10 20:33:17:127,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_17ad0c0c-cfcc-4e7a-a327-07fdf6010f8c,2023-02-10 20:34:17:129,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_6d58d9be-dc6f-4959-a136-7d311af0fa75,2023-02-10 20:35:17:129,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_0a0dc4aa-91da-4bd3-bc0f-1a95a7688a90,2023-02-10 20:36:17:124,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_9d40400e-a4a3-4b78-8e2e-69d1b7a7ee35,2023-02-10 20:37:17:125,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_45c27bae-88ca-4782-8377-5e807c8ed53e,2023-02-10 20:38:17:126,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_ad6859ec-fa73-4bbb-a4fd-ccf53fa0a4c8,2023-02-10 20:39:17:125,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_4a6d314a-d15d-430b-b508-fdd3e3e1e6d6,2023-02-10 20:40:17:126,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_f44888aa-28f6-465c-a103-2c32d29c9f0e,2023-02-10 20:41:17:125,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_24421f33-1d8f-40ec-bdaa-cd368f9fa96d,2023-02-10 20:42:17:128,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_c28d6da3-e0be-4593-afde-463764c0c67e,2023-02-10 20:43:17:123,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_db6756ca-95d2-4851-b900-8c7caee93044,2023-02-10 20:44:17:123,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_50db7d48-5f72-4ca7-a44b-423ece773a30,2023-02-10 20:45:17:123,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_15ecae16-0d7f-41c6-ae33-8ba09dbdc210,2023-02-10 20:46:17:119,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_65b53af7-4cf9-4361-826e-2fb2aa6b71e7,2023-02-10 20:47:17:120,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_74c2b3ff-6ea1-4de2-bacd-f0e435e44a04,2023-02-10 20:48:17:123,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_8b0d5659-6b26-49db-a49f-b0a9e8361f2c,2023-02-10 20:49:17:100,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_b10f2733-0645-477e-8d23-f6e4585e9ea7,2023-02-10 20:50:17:120,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_fd1fdbdd-32d2-482b-8911-ac36422a5d31,2023-02-10 20:51:17:120,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_7178bf1c-31e2-403f-8a55-9124bb93e281,2023-02-10 20:52:17:113,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_270f82a0-d213-4e25-bcb3-eb5118a46a1b,2023-02-10 20:53:17:118,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_6e30924e-8488-4301-a6c8-c3356f2933bf,2023-02-10 20:54:17:119,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_dbf6f733-83cb-4567-8045-ab6cfe5c6016,2023-02-10 20:55:17:118,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_d96132ed-bb29-4039-b1f1-004083344822,2023-02-10 20:56:17:125,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_91602b02-1038-41d8-8e23-031c793158fd,2023-02-10 20:57:17:122,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_4941193d-69c1-47bd-9dd5-3391e34ab8f4,2023-02-10 20:58:17:118,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_ef9aeabc-f1cc-4798-886a-39f687f35743,2023-02-10 20:59:17:128,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_1ad4ee3e-7c86-4821-9274-a2dda3347bf8,2023-02-10 21:00:17:117,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_3b882e5d-ee1f-444d-9672-52f1c28de992,2023-02-10 21:01:17:115,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_66455568-9b8b-487a-bb7c-e202c663ce89,2023-02-10 21:02:17:113,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_544470fc-e657-436b-bdb1-fbce17739691,2023-02-10 21:03:17:115,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_cd57f0cc-02b0-4bbc-ab95-e60bd6d6187d,2023-02-10 21:04:17:115,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_7c944ba6-8e33-4054-afe0-790fde5dca3e,2023-02-10 21:05:17:116,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_04086467-bc50-46ce-9b3a-f6fd088a0f8f,2023-02-10 21:06:17:115,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_f0a2d379-6e68-4f91-90a6-b03b95a529c3,2023-02-10 21:07:17:108,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
